seconds,b4
float,int
,
0.19966442953020133,0
0.39932885906040266,0
0.598993288590604,0
0.7986577181208053,0
0.9983221476510067,0
1.197986577181208,0
1.3976510067114094,0
1.5973154362416107,0
1.7969798657718121,0
1.9966442953020134,0
2.196308724832215,0
2.395973154362416,0
2.5956375838926173,0
2.795302013422819,0
2.99496644295302,0
3.1946308724832213,0
3.3942953020134228,0
3.5939597315436242,0
3.7936241610738257,0
3.9932885906040267,0
4.192953020134228,0
4.39261744966443,0
4.592281879194631,0
4.791946308724832,0
4.991610738255034,0
5.191275167785235,0
5.390939597315436,0
5.590604026845638,0
5.790268456375839,0
5.98993288590604,0
6.189597315436242,0
6.389261744966443,0
6.5889261744966445,0
6.7885906040268456,0
6.988255033557047,0
7.1879194630872485,0
7.3875838926174495,0
7.587248322147651,0
7.7869127516778525,0
7.9865771812080535,0
8.186241610738255,0
8.385906040268456,0
8.58557046979866,0
8.78523489932886,0
8.984899328859061,0
9.184563758389261,0
9.384228187919463,0
9.583892617449663,0
9.783557046979867,0
9.983221476510067,0
10.18288590604027,0
10.38255033557047,0
10.582214765100671,1012
10.781879194630871,2933
10.981543624161075,1577
11.181208053691275,3634
11.380872483221477,836
11.580536912751677,2924
11.78020134228188,6024
11.97986577181208,3592
12.179530201342283,2474
12.379194630872483,1173
12.578859060402685,312
12.778523489932885,59
12.978187919463087,66
13.177852348993289,1317
13.377516778523491,1064
13.577181208053691,2174
13.776845637583893,503
13.976510067114093,739
14.176174496644295,235
14.375838926174497,471
14.575503355704699,95
14.775167785234899,231
14.974832214765103,1235
15.174496644295303,720
15.374161073825505,825
15.573825503355705,875
15.773489932885907,5480
15.973154362416107,1
16.17281879194631,6
16.37248322147651,595
16.57214765100671,1740
16.77181208053691,634
16.971476510067113,48
17.17114093959732,2
17.370805369127517,212
17.57046979865772,351
17.77013422818792,134
17.969798657718123,60
18.16946308724832,5345
18.369127516778523,529
18.568791946308725,1148
18.768456375838927,12
18.968120805369125,1586
19.167785234899327,277
19.36744966442953,1083
19.567114093959734,2867
19.766778523489933,1214
19.966442953020135,3849
20.166107382550337,2207
20.36577181208054,843
20.565436241610737,1503
20.76510067114094,299
20.96476510067114,1686
21.164429530201343,181
21.36409395973154,26
21.563758389261743,281
21.76342281879195,54
21.96308724832215,762
22.16275167785235,404
22.36241610738255,4032
22.562080536912752,889
22.761744966442954,5868
22.961409395973153,1551
23.161073825503355,325
23.360738255033556,198
23.56040268456376,0
23.760067114093957,2617
23.95973154362416,601
24.159395973154364,412
24.359060402684566,44
24.558724832214764,984
24.758389261744966,228
24.95805369127517,26
25.15771812080537,2
25.35738255033557,7
25.55704697986577,694
25.756711409395972,110
25.956375838926174,147
26.156040268456373,13
26.355704697986578,400
26.55536912751678,30
26.755033557046982,0
26.95469798657718,148
27.154362416107382,18
27.354026845637584,88
27.553691275167786,6
27.753355704697984,91
27.953020134228186,4
28.15268456375839,2
28.35234899328859,1066
28.552013422818792,112
28.751677852348994,271
28.951342281879196,14
29.151006711409398,139
29.350671140939596,11
29.550335570469798,138
29.75,104
29.949664429530205,443
30.149328859060404,528
30.348993288590606,20
30.548657718120804,1225
30.74832214765101,19
30.947986577181208,76
31.14765100671141,782
31.347315436241608,0
31.546979865771814,0
31.746644295302012,617
31.946308724832214,73
32.145973154362416,7
32.34563758389262,288
32.54530201342282,111
32.74496644295302,102
32.94463087248322,446
33.14429530201342,47
33.34395973154363,0
33.54362416107382,0
33.74328859060403,7
33.942953020134226,471
34.14261744966443,303
34.34228187919464,2959
34.54194630872483,21
34.741610738255034,1162
34.941275167785236,180
35.14093959731544,32
35.34060402684564,706
35.54026845637584,27
35.739932885906036,287
35.939597315436245,0
36.13926174496644,2763
36.33892617449664,98
36.538590604026844,1753
36.738255033557046,669
36.937919463087255,96
37.13758389261745,1275
37.33724832214765,27
37.53691275167785,77
37.736577181208055,4
37.93624161073825,163
38.13590604026846,169
38.335570469798654,199
38.53523489932886,120
38.73489932885906,277
38.93456375838926,395
39.13422818791947,232
39.33389261744966,286
39.533557046979865,3092
39.73322147651007,679
39.93288590604027,1011
40.13255033557047,80
40.33221476510067,317
40.53187919463087,39
40.73154362416108,68
40.93120805369127,283
41.130872483221474,40
41.33053691275168,2590
41.53020134228188,240
41.72986577181209,35
41.92953020134228,5
42.12919463087248,139
42.328859060402685,110
42.52852348993289,1426
42.72818791946308,92
42.92785234899329,9
43.127516778523486,20
43.327181208053695,0
43.5268456375839,145
43.72651006711409,231
43.9261744966443,70
44.125838926174495,169
