seconds,b0
float,int
,
0.19966442953020133,0
0.39932885906040266,4816
0.598993288590604,1978
0.7986577181208053,1234
0.9983221476510067,6768
1.197986577181208,2311
1.3976510067114094,3794
1.5973154362416107,2043
1.7969798657718121,3645
1.9966442953020134,2074
2.196308724832215,5236
2.395973154362416,2469
2.5956375838926173,5695
2.795302013422819,2284
2.99496644295302,7265
3.1946308724832213,2627
3.3942953020134228,2077
3.5939597315436242,1446
3.7936241610738257,2330
3.9932885906040267,2826
4.192953020134228,4645
4.39261744966443,3558
4.592281879194631,7194
4.791946308724832,2496
4.991610738255034,1728
5.191275167785235,7045
5.390939597315436,3465
5.590604026845638,2047
5.790268456375839,4004
5.98993288590604,1885
6.189597315436242,4616
6.389261744966443,1424
6.5889261744966445,918
6.7885906040268456,4607
6.988255033557047,4539
7.1879194630872485,3224
7.3875838926174495,3562
7.587248322147651,2824
7.7869127516778525,2054
7.9865771812080535,8230
8.186241610738255,2636
8.385906040268456,5763
8.58557046979866,2560
8.78523489932886,3752
8.984899328859061,2501
9.184563758389261,1967
9.384228187919463,1665
9.583892617449663,6082
9.783557046979867,2461
9.983221476510067,7281
10.18288590604027,4180
10.38255033557047,6823
10.582214765100671,7657
10.781879194630871,10385
10.981543624161075,8825
11.181208053691275,11198
11.380872483221477,5967
11.580536912751677,10273
11.78020134228188,14233
11.97986577181208,8346
12.179530201342283,6037
12.379194630872483,8459
12.578859060402685,5770
12.778523489932885,7361
12.978187919463087,4146
13.177852348993289,6610
13.377516778523491,5160
13.577181208053691,7878
13.776845637583893,4603
13.976510067114093,7430
14.176174496644295,5224
14.375838926174497,6526
14.575503355704699,4697
14.775167785234899,3869
14.974832214765103,4027
15.174496644295303,8208
15.374161073825505,4530
15.573825503355705,7758
15.773489932885907,10885
15.973154362416107,7665
16.17281879194631,5072
16.37248322147651,7375
16.57214765100671,7954
16.77181208053691,10593
16.971476510067113,8355
17.17114093959732,6717
17.370805369127517,3801
17.57046979865772,4374
17.77013422818792,5935
17.969798657718123,11639
18.16946308724832,12481
18.369127516778523,10858
18.568791946308725,10796
18.768456375838927,10103
18.968120805369125,8325
19.167785234899327,8653
19.36744966442953,8541
19.567114093959734,12366
19.766778523489933,9371
19.966442953020135,10383
20.166107382550337,8311
20.36577181208054,6729
20.565436241610737,5532
20.76510067114094,8331
20.96476510067114,7876
21.164429530201343,8918
21.36409395973154,6334
21.563758389261743,8295
21.76342281879195,6574
21.96308724832215,8698
22.16275167785235,8897
22.36241610738255,11029
22.562080536912752,5426
22.761744966442954,7390
22.961409395973153,4611
23.161073825503355,5129
23.360738255033556,5799
23.56040268456376,7823
23.760067114093957,8103
23.95973154362416,8813
24.159395973154364,6828
24.359060402684566,7717
24.558724832214764,6580
24.758389261744966,5071
24.95805369127517,4841
25.15771812080537,6508
25.35738255033557,5069
25.55704697986577,8776
25.756711409395972,4398
25.956375838926174,3932
26.156040268456373,3680
26.355704697986578,3696
26.55536912751678,5393
26.755033557046982,7329
26.95469798657718,9033
27.154362416107382,11296
27.354026845637584,8671
27.553691275167786,7170
27.753355704697984,7100
27.953020134228186,7189
28.15268456375839,6585
28.35234899328859,8296
28.552013422818792,6796
28.751677852348994,8699
28.951342281879196,8088
29.151006711409398,5114
29.350671140939596,6826
29.550335570469798,6459
29.75,6050
29.949664429530205,8772
30.149328859060404,6064
30.348993288590606,4232
30.548657718120804,4707
30.74832214765101,4559
30.947986577181208,4555
31.14765100671141,8365
31.347315436241608,5358
31.546979865771814,7366
31.746644295302012,6667
31.946308724832214,6886
32.145973154362416,6886
32.34563758389262,7614
32.54530201342282,5487
32.74496644295302,9430
32.94463087248322,6140
33.14429530201342,7206
33.34395973154363,6825
33.54362416107382,6950
33.74328859060403,5405
33.942953020134226,7196
34.14261744966443,7846
34.34228187919464,10851
34.54194630872483,9634
34.741610738255034,6375
34.941275167785236,6750
35.14093959731544,6477
35.34060402684564,8267
35.54026845637584,8707
35.739932885906036,8413
35.939597315436245,6422
36.13926174496644,7426
36.33892617449664,8287
36.538590604026844,7761
36.738255033557046,8796
36.937919463087255,8028
37.13758389261745,9928
37.33724832214765,7160
37.53691275167785,6157
37.736577181208055,6671
37.93624161073825,5832
38.13590604026846,5040
38.335570469798654,9334
38.53523489932886,5893
38.73489932885906,4689
38.93456375838926,5430
39.13422818791947,4499
39.33389261744966,3735
39.533557046979865,7204
39.73322147651007,8176
39.93288590604027,8325
40.13255033557047,9714
40.33221476510067,5081
40.53187919463087,6330
40.73154362416108,6369
40.93120805369127,4423
