seconds,b5
float,int
,
0.19966442953020133,0
0.39932885906040266,0
0.598993288590604,0
0.7986577181208053,0
0.9983221476510067,0
1.197986577181208,0
1.3976510067114094,0
1.5973154362416107,0
1.7969798657718121,0
1.9966442953020134,0
2.196308724832215,0
2.395973154362416,0
2.5956375838926173,0
2.795302013422819,0
2.99496644295302,0
3.1946308724832213,0
3.3942953020134228,0
3.5939597315436242,0
3.7936241610738257,0
3.9932885906040267,0
4.192953020134228,0
4.39261744966443,0
4.592281879194631,0
4.791946308724832,0
4.991610738255034,0
5.191275167785235,0
5.390939597315436,0
5.590604026845638,0
5.790268456375839,0
5.98993288590604,0
6.189597315436242,0
6.389261744966443,0
6.5889261744966445,0
6.7885906040268456,0
6.988255033557047,0
7.1879194630872485,0
7.3875838926174495,0
7.587248322147651,0
7.7869127516778525,0
7.9865771812080535,0
8.186241610738255,0
8.385906040268456,0
8.58557046979866,0
8.78523489932886,0
8.984899328859061,0
9.184563758389261,0
9.384228187919463,0
9.583892617449663,0
9.783557046979867,0
9.983221476510067,0
10.18288590604027,0
10.38255033557047,0
10.582214765100671,589
10.781879194630871,1647
10.981543624161075,719
11.181208053691275,2471
11.380872483221477,273
11.580536912751677,1894
11.78020134228188,4029
11.97986577181208,1346
12.179530201342283,379
12.379194630872483,89
12.578859060402685,23
12.778523489932885,0
12.978187919463087,19
13.177852348993289,1271
13.377516778523491,1378
13.577181208053691,1475
13.776845637583893,595
13.976510067114093,924
14.176174496644295,172
14.375838926174497,564
14.575503355704699,67
14.775167785234899,154
14.974832214765103,1169
15.174496644295303,484
15.374161073825505,744
15.573825503355705,457
15.773489932885907,2079
15.973154362416107,0
16.17281879194631,0
16.37248322147651,442
16.57214765100671,1379
16.77181208053691,452
16.971476510067113,22
17.17114093959732,0
17.370805369127517,675
17.57046979865772,395
17.77013422818792,184
17.969798657718123,1
18.16946308724832,5634
18.369127516778523,472
18.568791946308725,520
18.768456375838927,2
18.968120805369125,1127
19.167785234899327,122
19.36744966442953,331
19.567114093959734,2160
19.766778523489933,388
19.966442953020135,2134
20.166107382550337,2429
20.36577181208054,685
20.565436241610737,1031
20.76510067114094,107
20.96476510067114,1988
21.164429530201343,209
21.36409395973154,13
21.563758389261743,205
21.76342281879195,20
21.96308724832215,79
22.16275167785235,53
22.36241610738255,4484
22.562080536912752,770
22.761744966442954,4052
22.961409395973153,352
23.161073825503355,30
23.360738255033556,43
23.56040268456376,0
23.760067114093957,2730
23.95973154362416,618
24.159395973154364,293
24.359060402684566,27
24.558724832214764,1461
24.758389261744966,179
24.95805369127517,8
25.15771812080537,0
25.35738255033557,4
25.55704697986577,634
25.756711409395972,55
25.956375838926174,103
26.156040268456373,5
26.355704697986578,376
26.55536912751678,26
26.755033557046982,0
26.95469798657718,259
27.154362416107382,14
27.354026845637584,101
27.553691275167786,0
27.753355704697984,99
27.953020134228186,0
28.15268456375839,0
28.35234899328859,765
28.552013422818792,58
28.751677852348994,287
28.951342281879196,0
29.151006711409398,183
29.350671140939596,0
29.550335570469798,62
29.75,43
29.949664429530205,545
30.149328859060404,174
30.348993288590606,0
30.548657718120804,852
30.74832214765101,7
30.947986577181208,95
31.14765100671141,555
31.347315436241608,0
31.546979865771814,0
31.746644295302012,921
31.946308724832214,72
32.145973154362416,3
32.34563758389262,157
32.54530201342282,24
32.74496644295302,28
32.94463087248322,471
33.14429530201342,1
33.34395973154363,0
33.54362416107382,0
33.74328859060403,0
33.942953020134226,918
34.14261744966443,378
34.34228187919464,3691
34.54194630872483,0
34.741610738255034,1714
34.941275167785236,134
35.14093959731544,18
35.34060402684564,197
35.54026845637584,2
35.739932885906036,66
35.939597315436245,0
36.13926174496644,2251
36.33892617449664,23
36.538590604026844,1719
36.738255033557046,383
36.937919463087255,31
37.13758389261745,741
37.33724832214765,1
37.53691275167785,67
37.736577181208055,0
37.93624161073825,86
38.13590604026846,271
38.335570469798654,167
38.53523489932886,52
38.73489932885906,252
38.93456375838926,399
39.13422818791947,157
39.33389261744966,79
39.533557046979865,2604
39.73322147651007,568
39.93288590604027,1427
40.13255033557047,21
40.33221476510067,559
40.53187919463087,20
40.73154362416108,117
40.93120805369127,309
41.130872483221474,25
41.33053691275168,2622
41.53020134228188,182
41.72986577181209,11
41.92953020134228,0
42.12919463087248,96
42.328859060402685,13
42.52852348993289,876
42.72818791946308,86
42.92785234899329,1
43.127516778523486,19
43.327181208053695,0
43.5268456375839,114
43.72651006711409,95
43.9261744966443,44
44.125838926174495,81
44.3255033557047,0
