seconds,b2,anomalyScore,predicted,anomalyLikelihood
0.19966442953020133,0,1.0,0.0,0.5
0.39932885906040266,0,1.0,0.0,0.5
0.598993288590604,0,1.0,0.0,0.5
0.7986577181208053,0,1.0,0.0,0.5
0.9983221476510067,0,1.0,0.0,0.5
1.197986577181208,0,1.0,0.0,0.5
1.3976510067114094,0,1.0,0.0,0.5
1.5973154362416107,0,1.0,0.0,0.5
1.7969798657718121,0,1.0,0.0,0.5
1.9966442953020134,0,1.0,0.0,0.5
2.196308724832215,0,1.0,0.0,0.5
2.395973154362416,0,1.0,0.0,0.5
2.5956375838926173,0,1.0,0.0,0.5
2.795302013422819,0,1.0,0.0,0.5
2.99496644295302,0,1.0,0.0,0.5
3.1946308724832213,0,1.0,0.0,0.5
3.3942953020134228,0,0.925,0.0,0.5
3.5939597315436242,0,0.8,0.0,0.5
3.7936241610738257,0,1.0,0.0,0.5
3.9932885906040267,0,1.0,0.0,0.5
4.192953020134228,0,0.525,0.0,0.5
4.39261744966443,0,1.0,0.0,0.5
4.592281879194631,0,1.0,0.0,0.5
4.791946308724832,0,1.0,0.0,0.5
4.991610738255034,0,1.0,0.0,0.5
5.191275167785235,0,1.0,0.0,0.5
5.390939597315436,0,0.95,0.0,0.5
5.590604026845638,0,1.0,0.0,0.5
5.790268456375839,0,0.925,0.0,0.5
5.98993288590604,0,1.0,0.0,0.5
6.189597315436242,0,1.0,0.0,0.5
6.389261744966443,0,1.0,0.0,0.5
6.5889261744966445,0,0.75,0.0,0.5
6.7885906040268456,0,1.0,0.0,0.5
6.988255033557047,0,1.0,0.0,0.5
7.1879194630872485,0,0.95,0.0,0.5
7.3875838926174495,0,1.0,0.0,0.5
7.587248322147651,0,0.975,0.0,0.5
7.7869127516778525,0,1.0,0.0,0.5
7.9865771812080535,0,0.975,0.0,0.5
8.186241610738255,0,0.95,0.0,0.5
8.385906040268456,0,1.0,0.0,0.5
8.58557046979866,0,0.975,0.0,0.5
8.78523489932886,0,1.0,0.0,0.5
8.984899328859061,0,1.0,0.0,0.5
9.184563758389261,0,0.925,0.0,0.5
9.384228187919463,0,1.0,0.0,0.5
9.583892617449663,0,1.0,0.0,0.5
9.783557046979867,0,0.85,0.0,0.5
9.983221476510067,0,1.0,0.0,0.5
10.18288590604027,0,1.0,0.0,0.5
10.38255033557047,0,1.0,0.0,0.5
10.582214765100671,2432,1.0,0.0,0.5
10.781879194630871,4092,1.0,4092.0,0.5
10.981543624161075,2734,1.0,2734.0,0.5
11.181208053691275,4799,1.0,4799.0,0.5
11.380872483221477,1416,1.0,1416.0,0.5
11.580536912751677,4580,1.0,4580.0,0.5
11.78020134228188,8104,1.0,8104.0,0.5
11.97986577181208,5454,1.0,5454.0,0.5
12.179530201342283,4819,1.0,1416.0,0.5
12.379194630872483,3452,1.0,3452.0,0.5
12.578859060402685,2486,1.0,2486.0,0.5
12.778523489932885,1997,0.975,1997.0,0.5
12.978187919463087,997,1.0,997.0,0.5
13.177852348993289,1695,1.0,1695.0,0.5
13.377516778523491,562,1.0,562.0,0.5
13.577181208053691,2118,1.0,2118.0,0.5
13.776845637583893,288,1.0,288.0,0.5
13.976510067114093,639,1.0,2118.0,0.5
14.176174496644295,174,1.0,174.0,0.5
14.375838926174497,421,1.0,421.0,0.5
14.575503355704699,69,1.0,69.0,0.5
14.775167785234899,116,1.0,116.0,0.5
14.974832214765103,854,1.0,854.0,0.5
15.174496644295303,232,1.0,232.0,0.5
15.374161073825505,894,1.0,894.0,0.5
15.573825503355705,1851,1.0,1851.0,0.5
15.773489932885907,7150,1.0,7150.0,0.5
15.973154362416107,35,1.0,35.0,0.5
16.17281879194631,6,1.0,6.0,0.5
16.37248322147651,1733,1.0,1733.0,0.5
16.57214765100671,1518,1.0,1518.0,0.5
16.77181208053691,2725,1.0,2725.0,0.5
16.971476510067113,507,1.0,507.0,0.5
17.17114093959732,17,1.0,17.0,0.5
17.370805369127517,171,1.0,421.0,0.5
17.57046979865772,164,0.975,164.0,0.5
17.77013422818792,54,1.0,54.0,0.5
17.969798657718123,2879,1.0,2879.0,0.5
18.16946308724832,4933,1.0,4933.0,0.5
18.369127516778523,1254,0.95,1254.0,0.5
18.568791946308725,2455,1.0,1997.0,0.5
18.768456375838927,1817,0.825,1817.0,0.5
18.968120805369125,2525,0.975,2525.0,0.5
19.167785234899327,1400,0.975,1400.0,0.5
19.36744966442953,2111,1.0,288.0,0.5
19.567114093959734,5001,1.0,1254.0,0.5
19.766778523489933,2389,1.0,2389.0,0.5
19.966442953020135,5184,1.0,5184.0,0.5
20.166107382550337,2343,1.0,5184.0,0.5
20.36577181208054,1110,1.0,1110.0,0.5
20.565436241610737,2342,1.0,1110.0,0.5
20.76510067114094,953,0.8,1851.0,0.5
20.96476510067114,1613,0.8,1613.0,0.5
21.164429530201343,163,1.0,57.36,0.5
21.36409395973154,69,0.725,69.0,0.5
21.563758389261743,265,1.0,265.0,0.5
21.76342281879195,73,1.0,281.1,0.5
21.96308724832215,1791,1.0,2525.0,0.5
22.16275167785235,549,1.0,6.359999999999999,0.5
22.36241610738255,4213,1.0,2734.0,0.5
22.562080536912752,826,1.0,232.0,0.5
22.761744966442954,5136,1.0,5136.0,0.5
22.961409395973153,3040,0.95,3040.0,0.5
23.161073825503355,1626,1.0,1626.0,0.5
23.360738255033556,1062,0.975,2342.7,0.5
23.56040268456376,592,1.0,4213.0,0.5
23.760067114093957,2692,0.95,519.5999999999999,0.5
23.95973154362416,289,0.95,64.4964,0.5
24.159395973154364,784,0.875,5136.0,0.5
24.359060402684566,68,1.0,68.0,0.5
24.558724832214764,322,0.925,322.0,0.5
24.758389261744966,81,1.0,81.0,0.5
24.95805369127517,26,1.0,26.0,0.5
25.15771812080537,17,0.95,17.0,0.5
25.35738255033557,194,0.9,894.0,0.5
25.55704697986577,3017,1.0,1626.0,0.5
25.756711409395972,44,1.0,322.0,0.5
25.956375838926174,431,0.875,59.083235999999985,0.5
26.156040268456373,20,0.95,220.59999999999997,0.5
26.355704697986578,141,0.55,59.083235999999985,0.5
26.55536912751678,38,0.3,38.0,0.5
26.755033557046982,14,0.9,160.01129999999995,0.5
26.95469798657718,425,0.8,15.101436,0.5
27.154362416107382,57,0.425,15.101436,0.5
27.354026845637584,171,0.875,54.030785639999976,0.5
27.553691275167786,5,0.825,424.29999999999995,0.5
27.753355704697984,58,0.875,12.071005199999998,0.5
27.953020134228186,16,0.875,55.22154994799998,0.5
28.15268456375839,32,0.55,32.0,0.5
28.35234899328859,1133,1.0,2342.7,0.5
28.552013422818792,30,1.0,13.249703639999996,0.5
28.751677852348994,283,0.8,784.0,0.5
28.951342281879196,276,0.95,784.0,0.5
29.151006711409398,55,0.6,13.249703639999996,0.5
29.350671140939596,4,0.725,46.44499163216399,0.5
29.550335570469798,490,0.8,46.44499163216399,0.5
29.75,53,0.95,281.1303,0.5
29.949664429530205,417,1.0,48.41149414251479,0.5
30.149328859060404,1102,1.0,48.41149414251479,0.5
30.348993288590606,5,0.825,422.1099999999999,0.5
30.548657718120804,1057,1.0,571.0,0.5
30.74832214765101,219,0.95,3033.1,0.5
30.947986577181208,62,1.0,8.832354783599996,0.5
31.14765100671141,552,0.85,552.0,0.5
31.347315436241608,30,0.825,529.3199999999999,0.5
31.546979865771814,28,0.925,28.0,0.5
31.746644295302012,239,0.5,40.419142490882564,0.5
31.946308724832214,76,0.625,268.49120999999997,0.5
32.145973154362416,23,0.725,23.0,0.5
32.34563758389262,1111,0.8,13.082648348519996,0.5
32.54530201342282,166,0.875,13.082648348519996,0.5
32.74496644295302,47,0.2,13.082648348519996,0.5
32.94463087248322,109,0.825,13.082648348519996,0.5
33.14429530201342,28,0.825,106.54999999999998,0.5
33.34395973154363,10,0.375,1112.001,0.5
33.54362416107382,12,0.85,12.0,0.5
33.74328859060403,4,0.95,4.0,0.5
33.942953020134226,1103,0.525,164.11553699999996,0.5
34.14261744966443,97,0.5,43.30576587437271,0.5
34.34228187919464,4381,1.0,4381.0,0.5
34.54194630872483,21,1.0,1109.3006999999998,0.5
34.741610738255034,749,0.85,43.30576587437271,0.5
34.941275167785236,84,1.0,13.074143868479648,0.5
35.14093959731544,50,0.5,13.074143868479648,0.5
35.34060402684564,1133,0.925,97.77949999999998,0.5
35.54026845637584,51,0.35,1116.4104899999998,0.5
35.739932885906036,1016,0.65,47.01982527844262,0.5
35.939597315436245,12,0.95,12.0,0.5
36.13926174496644,2214,0.95,2214.0,0.5
36.33892617449664,629,1.0,164.11553699999996,0.5
36.538590604026844,1450,0.975,1450.0,0.5
36.738255033557046,1162,0.95,1162.0,0.5
36.937919463087255,316,0.975,47.01982527844262,0.5
37.13758389261745,1569,1.0,164.11553699999996,0.5
37.33724832214765,60,0.9,1002.7,0.5
37.53691275167785,15,0.3,2214.0,0.5
37.736577181208055,8,0.5,13.426330495555026,0.5
37.93624161073825,239,0.625,50.91387769490983,0.5
38.13590604026846,283,0.325,50.91387769490983,0.5
38.335570469798654,765,0.675,97.77949999999998,0.5
38.53523489932886,120,0.375,50.91387769490983,0.5
38.73489932885906,192,0.9,50.91387769490983,0.5
38.93456375838926,746,0.9,104.44564999999999,0.5
39.13422818791947,96,0.125,211.68399999999994,0.5
39.33389261744966,353,0.85,353.0,0.5
39.533557046979865,1987,1.0,1987.0,0.5
39.73322147651007,204,1.0,751.4599999999999,0.5
