seconds,b0,anomalyScore,predicted,anomalyLikelihood
0.19966442953020133,0,1.0,0.0,0.5
0.39932885906040266,4816,1.0,0.0,0.5
0.598993288590604,1978,1.0,1978.0,0.5
0.7986577181208053,1234,1.0,1234.0,0.5
0.9983221476510067,6768,1.0,6768.0,0.5
1.197986577181208,2311,1.0,2311.0,0.5
1.3976510067114094,3794,1.0,3794.0,0.5
1.5973154362416107,2043,1.0,2043.0,0.5
1.7969798657718121,3645,1.0,3645.0,0.5
1.9966442953020134,2074,1.0,2074.0,0.5
2.196308724832215,5236,1.0,5236.0,0.5
2.395973154362416,2469,1.0,2469.0,0.5
2.5956375838926173,5695,1.0,5695.0,0.5
2.795302013422819,2284,1.0,2284.0,0.5
2.99496644295302,7265,1.0,7265.0,0.5
3.1946308724832213,2627,1.0,2627.0,0.5
3.3942953020134228,2077,1.0,2077.0,0.5
3.5939597315436242,1446,0.975,1446.0,0.5
3.7936241610738257,2330,1.0,2330.0,0.5
3.9932885906040267,2826,1.0,2826.0,0.5
4.192953020134228,4645,1.0,4645.0,0.5
4.39261744966443,3558,1.0,3558.0,0.5
4.592281879194631,7194,1.0,7194.0,0.5
4.791946308724832,2496,1.0,2496.0,0.5
4.991610738255034,1728,1.0,1728.0,0.5
5.191275167785235,7045,1.0,7045.0,0.5
5.390939597315436,3465,1.0,3465.0,0.5
5.590604026845638,2047,1.0,2047.0,0.5
5.790268456375839,4004,1.0,4004.0,0.5
5.98993288590604,1885,1.0,1885.0,0.5
6.189597315436242,4616,1.0,4616.0,0.5
6.389261744966443,1424,1.0,1424.0,0.5
6.5889261744966445,918,1.0,918.0,0.5
6.7885906040268456,4607,1.0,4607.0,0.5
6.988255033557047,4539,1.0,4539.0,0.5
7.1879194630872485,3224,1.0,3224.0,0.5
7.3875838926174495,3562,1.0,3562.0,0.5
7.587248322147651,2824,1.0,2824.0,0.5
7.7869127516778525,2054,1.0,1439.3999999999999,0.5
7.9865771812080535,8230,0.95,8230.0,0.5
8.186241610738255,2636,1.0,2055.3278999999993,0.5
8.385906040268456,5763,1.0,5763.0,0.5
8.58557046979866,2560,1.0,2560.0,0.5
8.78523489932886,3752,1.0,2055.3278999999993,0.5
8.984899328859061,2501,1.0,2501.0,0.5
9.184563758389261,1967,1.0,1967.0,0.5
9.384228187919463,1665,1.0,1665.0,0.5
9.583892617449663,6082,1.0,6082.0,0.5
9.783557046979867,2461,1.0,2461.0,0.5
9.983221476510067,7281,1.0,2629.7,0.5
10.18288590604027,4180,1.0,4180.0,0.5
10.38255033557047,6823,1.0,6823.0,0.5
10.582214765100671,7657,1.0,7657.0,0.5
10.781879194630871,10385,1.0,10385.0,0.5
10.981543624161075,8825,1.0,8825.0,0.5
11.181208053691275,11198,1.0,11198.0,0.5
11.380872483221477,5967,1.0,5967.0,0.5
11.580536912751677,10273,1.0,10273.0,0.5
11.78020134228188,14233,1.0,14233.0,0.5
11.97986577181208,8346,1.0,8346.0,0.5
12.179530201342283,6037,1.0,6037.0,0.5
12.379194630872483,8459,1.0,8459.0,0.5
12.578859060402685,5770,1.0,2560.0,0.5
12.778523489932885,7361,1.0,7361.0,0.5
12.978187919463087,4146,1.0,4146.0,0.5
13.177852348993289,6610,0.95,6610.0,0.5
13.377516778523491,5160,1.0,5160.0,0.5
13.577181208053691,7878,1.0,7878.0,0.5
13.776845637583893,4603,1.0,1439.3999999999999,0.5
13.976510067114093,7430,1.0,4146.0,0.5
14.176174496644295,5224,1.0,5224.0,0.5
14.375838926174497,6526,1.0,6526.0,0.5
14.575503355704699,4697,1.0,4697.0,0.5
14.775167785234899,3869,1.0,3869.0,0.5
14.974832214765103,4027,1.0,4027.0,0.5
15.174496644295303,8208,1.0,8208.0,0.5
15.374161073825505,4530,1.0,4530.0,0.5
15.573825503355705,7758,1.0,7758.0,0.5
15.773489932885907,10885,0.975,10885.0,0.5
15.973154362416107,7665,1.0,7665.0,0.5
16.17281879194631,5072,1.0,7878.0,0.5
16.37248322147651,7375,0.975,7375.0,0.5
16.57214765100671,7954,1.0,7954.0,0.5
16.77181208053691,10593,1.0,10593.0,0.5
16.971476510067113,8355,1.0,8355.0,0.5
17.17114093959732,6717,1.0,6717.0,0.5
17.370805369127517,3801,1.0,3801.0,0.5
17.57046979865772,4374,1.0,4374.0,0.5
17.77013422818792,5935,1.0,5935.0,0.5
17.969798657718123,11639,0.975,11639.0,0.5
18.16946308724832,12481,1.0,12481.0,0.5
18.369127516778523,10858,1.0,7665.0,0.5
18.568791946308725,10796,1.0,10796.0,0.5
18.768456375838927,10103,1.0,10103.0,0.5
18.968120805369125,8325,1.0,6037.0,0.5
19.167785234899327,8653,1.0,8653.0,0.5
19.36744966442953,8541,1.0,8541.0,0.5
19.567114093959734,12366,1.0,12366.0,0.5
19.766778523489933,9371,1.0,9371.0,0.5
19.966442953020135,10383,1.0,8825.0,0.5
20.166107382550337,8311,0.975,8653.0,0.5
20.36577181208054,6729,0.925,3796.0999999999995,0.5
20.565436241610737,5532,0.975,5532.0,0.5
20.76510067114094,8331,1.0,6720.599999999999,0.5
20.96476510067114,7876,1.0,4610.209999999999,0.5
21.164429530201343,8918,0.975,8918.0,0.5
21.36409395973154,6334,1.0,6334.0,0.5
21.563758389261743,8295,1.0,8295.0,0.5
21.76342281879195,6574,1.0,6574.0,0.5
21.96308724832215,8698,1.0,8698.0,0.5
22.16275167785235,8897,1.0,6334.0,0.5
22.36241610738255,11029,0.9,11029.0,0.5
22.562080536912752,5426,0.975,5426.0,0.5
22.761744966442954,7390,1.0,7954.0,0.5
22.961409395973153,4611,0.875,7430.0,0.5
23.161073825503355,5129,1.0,7372.639999999999,0.5
23.360738255033556,5799,0.975,7372.639999999999,0.5
23.56040268456376,7823,0.8,7823.0,0.5
23.760067114093957,8103,1.0,8103.0,0.5
23.95973154362416,8813,1.0,8813.0,0.5
24.159395973154364,6828,1.0,7657.0,0.5
24.359060402684566,7717,0.55,10876.9,0.5
24.558724832214764,6580,1.0,8698.0,0.5
24.758389261744966,5071,0.5,5775.27,0.5
24.95805369127517,4841,1.0,1974.6999999999998,0.5
25.15771812080537,6508,1.0,6508.0,0.5
25.35738255033557,5069,0.5,4823.5,0.5
25.55704697986577,8776,1.0,6824.5,0.5
25.756711409395972,4398,0.975,5935.0,0.5
25.956375838926174,3932,1.0,3932.0,0.5
26.156040268456373,3680,0.975,2055.3278999999993,0.5
26.355704697986578,3696,1.0,3696.0,0.5
26.55536912751678,5393,1.0,7372.639999999999,0.5
26.755033557046982,7329,0.425,7329.0,0.5
26.95469798657718,9033,1.0,9033.0,0.5
27.154362416107382,11296,0.9,11296.0,0.5
27.354026845637584,8671,1.0,8911.699999999999,0.5
27.553691275167786,7170,1.0,7170.0,0.5
27.753355704697984,7100,0.975,7100.0,0.5
27.953020134228186,7189,1.0,7189.0,0.5
28.15268456375839,6585,1.0,5070.889999999999,0.5
28.35234899328859,8296,1.0,6720.599999999999,0.5
28.552013422818792,6796,0.4,6796.0,0.5
28.751677852348994,8699,1.0,7170.0,0.5
28.951342281879196,8088,0.975,8807.779999999999,0.5
29.151006711409398,5114,1.0,8807.779999999999,0.5
29.350671140939596,6826,0.875,7745.699999999999,0.5
29.550335570469798,6459,1.0,6459.0,0.5
29.75,6050,1.0,8459.0,0.5
29.949664429530205,8772,0.7,8772.0,0.5
30.149328859060404,6064,1.0,8772.0,0.5
30.348993288590606,4232,1.0,4232.0,0.5
30.548657718120804,4707,1.0,3869.0,0.5
30.74832214765101,4559,0.975,4559.0,0.5
30.947986577181208,4555,0.95,4545.0,0.5
31.14765100671141,8365,1.0,8365.0,0.5
31.347315436241608,5358,1.0,7329.0,0.5
31.546979865771814,7366,0.175,4610.446999999999,0.5
31.746644295302012,6667,1.0,6667.0,0.5
31.946308724832214,6886,1.0,6886.0,0.5
32.145973154362416,6886,0.975,6886.0,0.5
32.34563758389262,7614,0.525,6578.5599999999995,0.5
32.54530201342282,5487,0.925,8320.5441,0.5
32.74496644295302,9430,1.0,10384.4,0.5
32.94463087248322,6140,0.975,6140.0,0.5
33.14429530201342,7206,0.95,6578.5599999999995,0.5
33.34395973154363,6825,0.75,7644.099999999999,0.5
33.54362416107382,6950,0.875,6950.0,0.5
33.74328859060403,5405,1.0,7370.647999999999,0.5
33.942953020134226,7196,0.525,6824.964999999999,0.5
34.14261744966443,7846,0.925,8098.5,0.5
34.34228187919464,10851,0.9,10796.0,0.5
34.54194630872483,9634,0.85,9634.0,0.5
34.741610738255034,6375,1.0,8295.0,0.5
34.941275167785236,6750,0.975,6750.0,0.5
35.14093959731544,6477,1.0,6047.829999999999,0.5
35.34060402684564,8267,0.825,6578.5599999999995,0.5
35.54026845637584,8707,0.75,8098.5,0.5
35.739932885906036,8413,0.475,8413.0,0.5
35.939597315436245,6422,0.975,6729.419999999999,0.5
36.13926174496644,7426,1.0,6667.0,0.5
36.33892617449664,8287,0.975,8696.940999999999,0.5
36.538590604026844,7761,0.95,6578.5599999999995,0.5
36.738255033557046,8796,0.975,6047.829999999999,0.5
36.937919463087255,8028,1.0,8028.0,0.5
37.13758389261745,9928,0.975,8320.5441,0.5
37.33724832214765,7160,1.0,7100.0,0.5
37.53691275167785,6157,0.975,7196.384999999998,0.5
37.736577181208055,6671,0.975,6886.0,0.5
37.93624161073825,5832,0.925,7829.9,0.5
38.13590604026846,5040,1.0,5040.0,0.5
38.335570469798654,9334,1.0,6145.1,0.5
38.53523489932886,5893,0.875,5893.0,0.5
38.73489932885906,4689,0.95,4689.0,0.5
38.93456375838926,5430,0.775,7196.384999999998,0.5
39.13422818791947,4499,1.0,4499.0,0.5
39.33389261744966,3735,0.925,5417.938999999999,0.5
39.533557046979865,7204,1.0,7829.9,0.5
39.73322147651007,8176,0.875,8176.0,0.5
39.93288590604027,8325,0.975,6776.4,0.5
40.13255033557047,9714,0.925,6346.299999999999,0.5
40.33221476510067,5081,1.0,6824.964999999999,0.5
40.53187919463087,6330,0.875,6330.0,0.5
40.73154362416108,6369,0.975,7428.799999999999,0.5
40.93120805369127,4423,0.975,3932.0,0.5
41.130872483221474,9893,1.0,7167.0,0.5
41.33053691275168,9167,0.975,9167.0,0.5
41.53020134228188,8849,1.0,8028.0,0.5
41.72986577181209,8220,0.8,8321.880869999999,0.5
41.92953020134228,6084,0.975,6668.2,0.5
42.12919463087248,7131,0.8,6145.1,0.5
42.328859060402685,9339,1.0,5893.0,0.5
42.52852348993289,9080,0.975,11296.0,0.5
42.72818791946308,9770,1.0,5082.976099999999,0.5
42.92785234899329,9180,0.9,8849.0,0.5
43.127516778523486,5519,1.0,9430.0,0.5
43.327181208053695,7477,0.925,8286.72,0.5
43.5268456375839,7430,1.0,8286.72,0.5
43.72651006711409,6465,0.825,8286.72,0.5
43.9261744966443,9583,1.0,9170.9,0.5
44.125838926174495,6153,0.8,6668.2,0.5
44.3255033557047,4798,0.975,6520.599999999999,0.5
44.5251677852349,5478,0.95,4520.7,0.5
44.7248322147651,4731,0.825,4548.0,0.5
44.9244966442953,6578,0.975,8321.880869999999,0.5
45.124161073825505,8566,0.375,8413.0,0.5
45.3238255033557,10387,1.0,8321.880869999999,0.5
45.52348993288591,7964,0.925,7964.0,0.5
45.7231543624161,6495,1.0,8566.0,0.5
45.922818791946305,5679,0.975,5679.0,0.5
46.122483221476514,6370,1.0,4393.74,0.5
46.32214765100671,6456,0.625,9583.0,0.5
46.52181208053692,7598,0.9,5518.65,0.5
46.72147651006711,10327,0.675,7956.999999999999,0.5
46.921140939597315,6617,0.975,6462.005999999999,0.5
